sigma1,sigma2,mu1,mu2,logit_p
0.484892458,0.215971405,8.281625639,10.13472398,-3.228866141
3.583164371,0.216047643,9.671659946,10.1388487,-2.253387913
0.874423091,0.214049236,7.922643261,10.13318353,-2.72808397
1.075449078,0.213901052,7.748441838,10.13196096,-2.66059147
25.38547138,0.211515065,16.26257539,10.13632175,-0.745914831
3.220409546,0.212247981,9.015989506,10.12851629,-2.409171706
1.257128432,0.209756103,7.933561059,10.12799447,-2.786361444
0.687488824,0.220706851,8.069935499,10.13612661,-2.941746881
0.767648369,0.21332848,8.253617571,10.13674873,-2.984236758
0.637738397,0.219650762,8.268808732,10.14063542,-3.192776295
1.010532417,0.208421823,8.021869743,10.13001544,-2.947263052
0.885262964,0.217116438,7.849975233,10.12758182,-2.687892037
1.044909209,0.214362748,8.137804552,10.14023298,-2.932440361
0.826593877,0.217874537,8.047857851,10.12669024,-3.263653792
0.788016818,0.209852995,7.885052956,10.13297198,-2.645898545
0.957214022,0.211463293,7.902852926,10.13120561,-2.869922408
0.818106359,0.221578612,8.273615376,10.1417507,-2.999255559
0.795960499,0.206694309,8.20190146,10.13472601,-2.791843525
0.581502046,0.208686357,8.193962513,10.13287706,-3.150462198
1.119525593,0.205259743,7.914014007,10.12761417,-2.97951093
0.519463534,0.210794191,8.250244177,10.13122028,-3.204031398
0.807303686,0.222890568,7.772772867,10.1399003,-2.991570379
0.942805275,0.21121305,7.788941311,10.1249055,-2.989447732
0.920927511,0.211947715,8.051588897,10.12719846,-2.598408435
3.123808338,0.207515126,13.89253507,10.1287025,-1.281499165
0.968050572,0.213914326,8.241229011,10.12626259,-2.835078073
1.677022403,0.21045423,8.04678889,10.1273822,-2.825440569
1.057492327,0.214877624,7.958408764,10.13989311,-2.84817706
0.907247829,0.204587963,8.471317537,10.12549632,-3.427020413
0.861277754,0.211159326,7.918799833,10.12846784,-2.75666807
0.870695006,0.21468181,7.986831509,10.13727724,-2.621212353
0.772340508,0.210856139,8.070034319,10.12784769,-2.86194007
0.687315694,0.2083231,8.275807956,10.12743992,-3.334455433
1.185098789,0.211867177,7.446941036,10.12510755,-2.754280969
1.23553305,0.215146083,7.507297193,10.13943542,-2.706102402
0.960316814,0.20422117,8.028853466,10.1285254,-2.921534881
1.139470206,0.214149106,7.736135597,10.13476016,-2.632401956
0.962193101,0.207033614,8.226737023,10.13131146,-2.778294133
0.698494349,0.222821882,8.003465566,10.14202761,-2.784668246
0.890423139,0.211422005,8.131741872,10.13421759,-2.869517931
0.694314608,0.226790978,8.362764559,10.14000333,-3.519907174
0.669282072,0.207737986,8.283957994,10.12372557,-3.061486405
0.709168454,0.207464478,8.018003081,10.12598318,-2.957380319
1.147272961,0.210759336,7.591508534,10.12883455,-2.802258637
0.751554101,0.211705756,7.987172795,10.13128293,-2.887352994
0.690047301,0.215250942,8.25119857,10.13202274,-2.966204824
0.755195753,0.211830008,8.146260067,10.12750399,-2.998082588
0.652144835,0.207689567,8.218793807,10.13262221,-2.971062867
1.162299582,0.204609431,8.489376399,10.12856349,-2.870375977
0.559832309,0.213927612,8.401705082,10.13381542,-3.494805221
0.810335961,0.214594731,7.960599323,10.14252762,-2.849731055
1.090351051,0.214096764,7.60737515,10.12906061,-2.738954228
0.992776807,0.215850183,7.56393943,10.13619094,-2.880667207
1.497071093,0.209818966,7.674084895,10.13549127,-2.475611171
0.746169228,0.229421853,7.814628405,10.14586377,-3.446351996
1.268541794,0.197088286,8.2164055,10.13188165,-2.692054342
0.527105103,0.218050347,8.167459553,10.13302819,-3.090648028
1.201555132,0.21449311,7.459284819,10.13483273,-2.233535866
1.514328507,0.200484883,8.41318952,10.12288146,-2.659680705
0.699222924,0.212610719,8.108420388,10.13464994,-3.138820703
1.292509628,0.210796828,7.49217487,10.12920592,-2.571220816
1.041061233,0.218360244,7.710824768,10.12984598,-2.824243719
17.6423092,0.21434912,20.48228001,10.13998225,-0.606418952
1.107631253,0.216948913,7.916450769,10.14451684,-2.732867515
0.896727287,0.208829385,8.150407758,10.12849508,-2.966058498
0.810286543,0.210127262,8.053981197,10.12891147,-2.780627528
0.896262987,0.214571213,8.196105076,10.13628801,-3.031110927
0.775047625,0.214432381,8.08284666,10.13654993,-2.878289366
0.741704268,0.221304237,8.04412578,10.14055755,-2.887335142
0.570284437,0.209199199,8.344460519,10.11909929,-3.022145485
0.944728938,0.207597495,8.538607292,10.13610963,-2.809818131
0.761512389,0.216411198,8.109968837,10.13260546,-2.898022394
0.864938554,0.203839,8.109844506,10.12590288,-2.978217631
0.738577466,0.217139404,7.888759231,10.13037826,-3.0998054
0.843258199,0.197866231,8.147403313,10.10796143,-2.905411397
0.744282954,0.212383089,8.012040673,10.12600965,-2.946230367
0.758161407,0.215880755,8.027901283,10.13428325,-2.969035323
0.912536589,0.211831116,8.220060479,10.12388373,-2.977177878
0.689805353,0.205551472,8.189397827,10.11914715,-3.272330396
0.804899028,0.207373604,8.119819118,10.12827826,-3.03069628
0.888059194,0.204460959,8.338526666,10.12954499,-2.948203233
0.815535627,0.219068028,7.963036571,10.12056131,-2.93613777
0.756963379,0.207832492,7.925410613,10.12833336,-2.877211108
0.777860697,0.215383549,7.933533873,10.13012932,-2.635622004
1.072995158,0.207845581,7.936565945,10.12751627,-2.559315856
0.896896871,0.208238175,8.12967435,10.12533742,-2.910511206
0.759590112,0.211320925,8.248064305,10.12025314,-3.058220614
0.679244079,0.21224232,8.160370833,10.14135115,-2.972367956
0.801281272,0.214271038,7.934818993,10.14126193,-3.283320358
0.790247516,0.213783544,8.072677396,10.1264493,-2.898422977
4.634044141,0.208967372,14.80066255,10.12729608,-1.274842042
0.816994231,0.208981282,8.29840817,10.12397951,-2.974780946
1.389915614,0.220896371,7.962268901,10.14535663,-3.185511079
1.633444919,0.211276457,9.309679668,10.13400765,-2.921526878
2.41838812,0.20603596,9.538734781,10.13438404,-2.189225661
0.593933151,0.213235757,8.337227471,10.12771831,-3.066778019
0.859995645,0.208762647,7.9710952,10.11813814,-2.912906405
1.102406293,0.20524018,8.161238345,10.1299051,-2.80533004
0.995733446,0.221685211,7.744225822,10.1327921,-2.784408392
0.938236797,0.229615337,7.840966162,10.14661849,-3.09683535
1.36964584,0.204054394,8.280927271,10.12407306,-2.882189199
0.788143347,0.211842773,7.909369191,10.12002008,-2.871419902
0.945613644,0.212185926,7.901853711,10.13840673,-3.31269688
0.696125358,0.215666841,8.137348703,10.13250087,-2.935933553
1.11719212,0.219839687,7.411899517,10.13893752,-2.582967933
0.959120609,0.207519143,8.095830026,10.13002969,-2.80289529
1.125918655,0.205294832,8.087572835,10.13127775,-2.96590028
0.971211811,0.210666645,8.016399898,10.13827042,-3.362070594
1.301603449,0.216272969,7.803564708,10.12484439,-2.706568617
0.707678934,0.209099751,8.308415868,10.13308712,-3.102638952
0.789111252,0.218418279,8.175201098,10.13596779,-2.971202776
1.41036565,0.209955716,7.49390768,10.13869156,-2.481101468
0.865532293,0.219724128,8.13290016,10.1477404,-3.253534379
1.109782702,0.210181292,7.783478662,10.13117164,-2.665887713
1.116163265,0.210320449,8.193388803,10.13499328,-3.007068423
0.679402195,0.225441635,7.993956714,10.14163603,-2.693791003
0.589915798,0.208338323,8.403518446,10.13347666,-3.490443417
0.917702523,0.21399986,7.913057647,10.13701453,-2.834433423
1.04029072,0.209085217,8.405035446,10.13250142,-3.324352731
1.040392906,0.207477454,8.061316185,10.13382395,-2.728345572
0.940795528,0.216548329,7.82863834,10.13521903,-2.930220508
0.969976411,0.209562436,7.719213407,10.13006885,-2.625731305
1.261603047,0.212883758,7.315558678,10.13582959,-2.390162064
0.846503139,0.207065621,8.111793122,10.12871148,-2.568449482
1.366761655,0.214521157,7.671409733,10.1397865,-2.609949567
1.967408381,0.205717324,7.314796521,10.13196468,-2.50196329
1.177165788,0.209582102,8.045833838,10.12655968,-2.76573851
1.145324229,0.215248944,7.584905107,10.1356689,-2.635435458
0.907383229,0.219756148,8.059120368,10.12483396,-2.874098076
0.667143063,0.21623505,8.106674194,10.13657532,-3.181895604
0.797180643,0.21723808,8.127542499,10.12571125,-3.185862759
0.899545553,0.214464318,7.687032148,10.1318229,-2.65485022
0.772425499,0.213258634,8.232032448,10.12266902,-3.335234839
0.745421356,0.214150382,8.024799688,10.12840006,-2.779294854
0.713026036,0.211209762,8.081744631,10.12781058,-2.664447339
0.798950547,0.207381038,8.031358038,10.12719855,-2.817655395
0.778351046,0.214814767,7.999439265,10.13758703,-2.830126064
0.880499956,0.206796933,8.326790525,10.13712331,-2.813911598
1.31228248,0.207972939,7.87369866,10.13382045,-2.881624982
1.110477358,0.212452884,8.481181847,10.13338584,-3.226314871
1.05605289,0.212140036,8.056252028,10.13555287,-2.829018391
0.911518063,0.213762664,8.16694398,10.13199839,-2.96064594
0.694930599,0.19530553,8.23273405,10.1237064,-2.836916242
1.957142839,0.213218033,7.738305686,10.14105342,-2.835716914
0.690155586,0.22491138,8.149248674,10.14330957,-2.8491692
0.817724227,0.211193348,8.21493654,10.12991348,-3.03515867
1.01717193,0.210846234,7.767526316,10.13266112,-2.550340467
0.79299254,0.222782314,7.824071185,10.13595962,-2.760405535
0.843323531,0.211803023,8.113781148,10.13332362,-2.774821329
1.855031269,0.213717889,8.100345844,10.1280911,-2.772810655
0.78538378,0.225769352,8.044823757,10.13469061,-3.008204512
0.834667128,0.215962231,8.155887235,10.12856068,-2.901783321
0.875726489,0.208171306,8.159841192,10.12371452,-3.042942229
0.955620621,0.21032479,8.035706242,10.13518315,-3.156228762
0.899500785,0.220249536,8.184078325,10.13567484,-2.915195979
0.803671089,0.211147827,8.019346114,10.1264504,-3.036776291
1.091490392,0.219399971,7.758422612,10.13677315,-2.98393456
2.053137889,0.210584591,6.808767721,10.14039913,-2.94344958
0.85159585,0.207380721,8.074153865,10.12484929,-3.186363495
1.284846139,0.214915626,7.554912866,10.13754738,-2.452070772
0.979768961,0.217677806,7.970312652,10.1340956,-3.372109524
0.791254944,0.219497127,8.1757434,10.13238856,-2.908411551
1.258262476,0.2141222,7.727059243,10.12209401,-2.692587893
0.664965203,0.208154398,8.202843649,10.12437049,-3.07907789
0.771402135,0.215579121,8.067623866,10.12880668,-2.90199279
0.837783769,0.218582722,8.210473033,10.13827404,-3.036629643
0.758930769,0.214232641,7.866612137,10.13114341,-2.794147414
0.83876962,0.211110752,7.99839658,10.12986397,-2.652456405
0.71817629,0.219872641,7.951481534,10.13697817,-3.099304796
7.336386496,0.213288986,16.52987451,10.13287022,-1.08792319
0.987805615,0.214536742,7.948526741,10.13907785,-2.72278121
1.01172597,0.212014761,8.146702869,10.1290073,-2.877548467
0.701421777,0.21074049,8.13547872,10.13123333,-3.127498616
0.723140696,0.213035388,8.010826462,10.12975097,-2.880860501
2.268000098,0.207427348,7.144089097,10.1311852,-2.273373852
0.903682909,0.21882402,8.196172015,10.12901148,-2.970531096
0.854895182,0.20234734,8.202995373,10.12743071,-2.646928363
0.714893312,0.218570401,8.088204401,10.13205171,-3.043273207
0.875699059,0.208691102,8.126981593,10.12601431,-2.990469019
0.872776267,0.222249192,8.067886383,10.13554106,-3.240388172
0.87857572,0.203586369,7.849320409,10.11670483,-2.500959506
0.800306515,0.19962003,8.367563401,10.12310282,-3.161604175
0.836195031,0.20679473,8.261010274,10.1282539,-3.119790954
0.876060441,0.207659011,8.509456561,10.1425025,-3.351907945
0.798851552,0.223096195,8.107035001,10.12335231,-3.498427133
0.886342201,0.212117063,7.753401484,10.13291624,-2.600230364
0.901418745,0.217783218,8.103640729,10.13179392,-2.900737209
0.846919851,0.20219967,8.305750551,10.12898282,-3.191513674
0.778384139,0.21766257,7.940427961,10.13663486,-3.145164469
0.834220673,0.211840282,7.940472045,10.1310943,-2.837343615
0.666478938,0.215536565,8.137704168,10.12514852,-2.884305595
0.959487861,0.214684367,8.082300055,10.14116197,-2.799752436
0.933086354,0.204289114,8.119113532,10.12992876,-3.046070073
0.674536579,0.222619516,8.150151291,10.12952302,-3.091576629
1.087231366,0.219038209,7.809129304,10.13329526,-2.78697584
0.845537665,0.21204764,8.233497093,10.13206997,-2.822498721
0.690574507,0.217214911,8.23685885,10.14542347,-3.103020169
1.013204028,0.219753278,7.82627094,10.14063702,-2.635239942
0.649184952,0.212931577,8.136295872,10.14499021,-3.368845127
0.672874203,0.216452801,8.17176195,10.13215531,-3.252234291
0.641755672,0.219735269,8.125837728,10.13459752,-3.439443958
0.813513778,0.204088269,8.141478705,10.11513861,-3.052878336
0.912717777,0.206292135,7.746672012,10.12861674,-2.595921863
0.844636887,0.213757924,8.091629475,10.13106485,-3.13213331
0.666598779,0.210725098,8.099707659,10.13172662,-3.125886563
0.627644718,0.210308346,8.37321481,10.12226668,-2.841357226
0.754876753,0.220932616,8.33807848,10.14501859,-3.113457679
1.350326676,0.202753878,7.557451072,10.12138609,-2.64145112
0.885129356,0.211252966,7.961022228,10.12968827,-3.006671571
0.80908668,0.211331542,8.113397953,10.13635911,-3.320806403
0.87010382,0.208214851,8.065688655,10.14098188,-2.651101933
0.88016902,0.210468928,7.893078839,10.13237884,-2.577588614
0.826715501,0.213295503,7.7785507,10.1344341,-2.735544318
0.700657112,0.211494929,8.231091333,10.13120383,-2.982199321
0.602050485,0.209984218,8.364446279,10.12374868,-2.949954113
0.919548184,0.213122959,8.297585317,10.13435334,-2.960556726
0.697719174,0.215837124,7.932032137,10.13031702,-2.918059029
0.684835291,0.21332123,7.959948901,10.13489619,-3.100411389
1.048196994,0.217957618,7.632652512,10.13668334,-2.837608099
2.043363739,0.215693487,9.644942752,10.14500813,-2.451147175
1.170250488,0.206972361,7.80517808,10.12900537,-2.347906664
0.789475462,0.212295095,8.020526116,10.12518959,-2.898769591
0.655522044,0.22384101,8.081491675,10.13969388,-3.431211026
0.954026711,0.214013155,7.855682737,10.13309705,-2.95894833
0.748692168,0.212218741,8.071297757,10.12384537,-3.458812066
0.505775678,0.2119568,8.453451495,10.12792648,-3.076302636
0.74625006,0.214542715,7.983538057,10.12055599,-3.009028617
0.862905088,0.221795382,7.681940453,10.136591,-2.788576742
0.74369414,0.215658379,8.004070319,10.13162606,-3.276795854
1.093783108,0.222409013,7.922359617,10.14346606,-2.845671208
1.146124821,0.205307759,7.660616904,10.1184731,-2.253632724
0.627744212,0.221631491,8.235357132,10.13189188,-3.211005778
0.797654731,0.21478387,8.042301401,10.12626219,-3.05199221
0.92497274,0.204381552,8.549048013,10.13677244,-2.915570897
2.138900031,0.209693162,7.689743953,10.13777807,-2.597340271
0.704550157,0.223907457,7.880638527,10.13750598,-3.312585587
0.863580289,0.204104519,7.989337161,10.13222282,-2.75382014
0.81866116,0.203854073,7.938606423,10.12561035,-2.798562573
0.816063891,0.210841243,8.0014566,10.13173071,-2.746149571
1.090288344,0.218726341,7.333299223,10.13702338,-2.368564071
0.786052934,0.216733291,8.148608841,10.13451475,-3.243787648
0.861482789,0.220874016,8.015142499,10.12804003,-2.944013226
1.109981351,0.211242689,7.795674216,10.129618,-3.01793611
0.715756379,0.199938538,8.49155364,10.1234205,-3.169905875
0.84864972,0.219974765,7.981063921,10.13832407,-3.303218192
8.672296792,0.20740062,10.33693164,10.12824914,-1.230581557
0.744075751,0.218633317,8.266904238,10.13904505,-3.167573024
0.94843578,0.218731854,7.922652951,10.1297076,-2.769648029
1.021937742,0.212660358,7.967466392,10.13458856,-2.900480346
0.864068367,0.20802617,8.045478826,10.12541645,-2.587437747
1.838590857,0.210721137,8.03261201,10.13161672,-2.484022376
0.761077668,0.211084481,8.264012904,10.13219448,-3.226079524
0.877068766,0.208140764,8.239335549,10.13513921,-3.178366075
0.60495029,0.210125437,8.342930868,10.13259775,-2.882808709
1.299812585,0.223126808,7.478373618,10.13756188,-2.827499874
1.078663577,0.21633581,8.006730857,10.14553255,-2.755452489
0.721965718,0.2232211,8.166014538,10.14250109,-3.043562338
0.830822162,0.212204723,8.091816659,10.13593164,-3.115614519
1.047145045,0.210330577,8.049063378,10.13096847,-2.641600684
0.675473782,0.211365544,8.222996107,10.1274808,-3.220047196
0.721223538,0.2064709,8.085155934,10.13667291,-2.694787407
0.701491903,0.225808559,7.927654912,10.13646791,-2.957856548
0.842493071,0.210020569,7.989781248,10.1322159,-2.690767262
0.604410599,0.2080897,8.467799965,10.13629077,-3.08134329
1.030382759,0.215692927,7.719444493,10.13440325,-2.797770998
1.334052702,0.214117332,7.508102602,10.13518581,-2.505837774
0.893744724,0.201972931,8.0583564,10.1320983,-2.734575585
0.623452577,0.21463379,8.378316102,10.13259491,-3.050964537
1.154934544,0.203492882,8.152991374,10.13423782,-3.050527776
0.841804918,0.208672496,8.284443377,10.12592711,-3.226035941
0.969112992,0.209733836,8.044048684,10.12968368,-3.273561004
0.848541902,0.214853053,8.110228338,10.12881916,-3.182178321
0.742059334,0.217266567,7.972279907,10.12759998,-2.777583757
0.648979428,0.220505433,8.09794701,10.13322491,-3.536599218
0.955439545,0.213558212,8.260485936,10.13073206,-3.182423106
0.989082761,0.210158114,8.057819388,10.12238647,-2.638907857
0.751966538,0.219257413,7.87261485,10.14190227,-3.158325913
0.957173923,0.206829215,7.73449714,10.12373928,-2.515264585
1.33565597,0.211124594,7.644611726,10.13121339,-2.886787769
0.905298262,0.21455093,7.944354041,10.12804422,-3.122878167
1.489277792,0.211763217,7.953962482,10.13041342,-2.751324995
0.719201121,0.222278687,8.314934212,10.1436773,-3.15460988
0.800259964,0.215803456,8.165690559,10.12936105,-3.186144763
0.988659228,0.215800582,8.222718942,10.12996595,-2.73010223
0.623993403,0.213399349,8.26604942,10.13739822,-3.40535021
1.011931521,0.220717584,7.93822223,10.14047788,-2.781224403
0.675606258,0.217641844,8.048745668,10.13282394,-2.935737564
0.770888999,0.208213391,7.92316404,10.1316,-3.029645025
0.681105861,0.225756247,8.271634455,10.14730107,-3.35046379
0.787302365,0.210259105,8.139279043,10.13745508,-2.932858671
1.525402768,0.209679736,7.928695043,10.14256957,-2.422259793
0.928193327,0.21503661,7.607286301,10.13136354,-2.518256881
1.16867392,0.204756945,8.312357696,10.13824977,-2.556121733
0.979769359,0.208189238,8.1162229,10.12806323,-2.721897475
0.683959137,0.231979959,8.238762868,10.1364237,-3.223186439
